id	x	y	cluster	weight<Links>	weight<Total link strength>	weight<한국 P4>	weight<한국 P3>	weight<한국 P2>	weight<한국 P1>	weight<전체 P4>	weight<전체 P3>	weight<전체 P2>	weight<전체 P1>	weight<미국 P4>	weight<미국 P3>	weight<미국 P2>	weight<미국 P1>	weight<중국 P4>	weight<중국 P3>	weight<중국 P2>	weight<중국 P1>	weight<영국 P4>	weight<영국 P3>	weight<영국 P2>	weight<영국 P1>	weight<프랑스 P4>	weight<프랑스 P3>	weight<프랑스 P2>	weight<프랑스 P1>	weight<독일 P4>	weight<독일 P3>	weight<독일 P2>	weight<독일 P1>	weight<이탈리아 P4>	weight<이탈리아 P3>	weight<이탈리아 P2>	weight<이탈리아 P1>	weight<일본 P4>	weight<일본 P3>	weight<일본 P2>	weight<일본 P1>	weight<캐나다 P4>	weight<캐나다 P3>	weight<캐나다 P2>	weight<캐나다 P1>	weight<호주 P4>	weight<호주 P3>	weight<호주 P2>	weight<호주 P1>	weight<네덜란드 P1>	weight<네덜란드 P2>	weight<네덜란드 P3>	weight<네덜란드 P4>	weight<노르웨이 P1>	weight<노르웨이 P2>	weight<노르웨이 P3>	weight<노르웨이 P4>	weight<대만 P1>	weight<대만 P2>	weight<대만 P3>	weight<대만 P4>	weight<덴마크 P1>	weight<덴마크 P2>	weight<덴마크 P3>	weight<덴마크 P4>	weight<러시아 P1>	weight<러시아 P2>	weight<러시아 P3>	weight<러시아 P4>	weight<벨기에 P1>	weight<벨기에 P2>	weight<벨기에 P3>	weight<벨기에 P4>	weight<브라질 P1>	weight<브라질 P2>	weight<브라질 P3>	weight<브라질 P4>	weight<사우디아라비아 P1>	weight<사우디아라비아 P2>	weight<사우디아라비아 P3>	weight<사우디아라비아 P4>	weight<스웨덴 P1>	weight<스웨덴 P2>	weight<스웨덴 P3>	weight<스웨덴 P4>	weight<스위스 P1>	weight<스위스 P2>	weight<스위스 P3>	weight<스위스 P4>	weight<스페인 P1>	weight<스페인 P2>	weight<스페인 P3>	weight<스페인 P4>	weight<싱가폴 P1>	weight<싱가폴 P2>	weight<싱가폴 P3>	weight<싱가폴 P4>	weight<오스트리아 P1>	weight<오스트리아 P2>	weight<오스트리아 P3>	weight<오스트리아 P4>	weight<이란 P1>	weight<이란 P2>	weight<이란 P3>	weight<이란 P4>	weight<이스라엘 P1>	weight<이스라엘 P2>	weight<이스라엘 P3>	weight<이스라엘 P4>	weight<인도 P1>	weight<인도 P2>	weight<인도 P3>	weight<인도 P4>	weight<체코 P1>	weight<체코 P2>	weight<체코 P3>	weight<체코 P4>	weight<포르투갈 P1>	weight<포르투갈 P2>	weight<포르투갈 P3>	weight<포르투갈 P4>	weight<폴란드 P1>	weight<폴란드 P2>	weight<폴란드 P3>	weight<폴란드 P4>	weight<핀란드 P1>	weight<핀란드 P2>	weight<핀란드 P3>	weight<핀란드 P4>
B29D	0.0777	0.3156	1	671	98.0255	0.0417060512993136	0.037202522285605	0.043513721812624	0.0407228951953025	0.0796228510899227	0.0750905754446647	0.0926543799328252	0.0926804356202369	0.0731209974725519	0.0608093953916393	0.0712398907560137	0.0706917291918755	0.0198412698412698	0.0449909316203658	0.0380362168776734	0.0368421331973576	0.0290487784687945	0.0299951697282712	0.0803331002242303	0.087053350837406	0.11287055888319	0.177506579729609	0.29118673207658	0.408965567294672	0.0408077814805992	0.0419258240163878	0.0992975205149246	0.11910464369786	0.41999681635513	0.437418950464579	0.645666796302937	0.830971977794003	0.0959988287564504	0.0987846782888987	0.109779750411687	0.12452131182544	0.0160950342045268	0.0290248881354782	0.0553942542995174	0.0527786410123232	0.0642758569779177	0.0486136500434389	0.097300470863282	0.0525060986253823	0.209447560086541	0.109686509562365	0.0547201847561161	0.0521869777901141	0.0304761904761905	0.0600779913637261	0.0203252032520326	0	0.045309759831622	0.0602193541584392	0.0763040229949799	0.0530202132940337	0.235603317053138	0.115805029312273	0.084501804498559	0.0295474347688112	0.0271017120541162	0.0344180803012675	0	0	0.131785554274483	0.16721740382155	0.133294388981455	0.0314781076745812	0.125116838761139	0.159571821280344	0.0116144018583043	0	0.041047158142457	0.00340831629175188	0	0	0.0133811940263769	0.0305201468366837	0.0161525522915218	0.0205764571361646	0.312103421725213	0.514519591376104	0.39981831715684	0.66652338271727	0.178644524193915	0.201990322342367	0.0776980993270249	0.0555555555555556	0.0836384467859461	0.100690072715101	0.0483290333670561	0	0.105575074407151	0.0997267969187978	0.0284167388091264	0.0334819397689018	0	0.101010101010101	0	0	0.060028948948836	0.0215334158459116	0.0114935034188322	0	0.0429669190775173	0.0163134430589845	0.00355774493705528	0.018957345971564	0.0831834831834832	0.090909090909091	0.0688405797101448	0	0	0	0.952380952380952	0	0.049250643386991	0.0707070707070706	0	0	0.115208471594869	0.0481994126759927	0.0288073898893353	0.0144297116855022
B29K	-0.466	0.5215	1	671	125.0233	0.0198431408993174	0.0227415932601806	0.0426605498525258	0.0744053624603676	0.0974660391564111	0.0809369316643268	0.0970576413898283	0.158269263934844	0.0974198001687364	0.0756159836705525	0.0875909401864729	0.143361810563755	0.0481192298130723	0.0486262605656819	0.0531350328965533	0.0658724947909103	0.105440188674081	0.0704538060503865	0.114516985257224	0.175046126391985	0.14922372282927	0.194849895493419	0.16604688210956	0.356018084318897	0.135450002486531	0.126955024677523	0.174959676939403	0.286577180660441	0.242433382744657	0.2658457827638	0.233618097106046	0.441376582568743	0.0857267936680926	0.072791330825125	0.0953965561368836	0.190026983947665	0.214702527956618	0.146855033213998	0.116248595340895	0.163608065190317	0.0649835957183763	0.107064864521244	0.143841239253491	0.138059673738582	0.290648814958025	0.131976860579612	0.0915327097401518	0.0487249612061498	0.0810746305363921	0.0379423390318012	0.0474774458351063	0.028735632183908	0.0897756511038671	0.0520718747094708	0.036222565104564	0.0407788022902579	0.219163537697755	0.136034609502028	0.11345960268842	0.0904339378181097	0.0716305713977903	0.0342140921409215	0.00786163522012578	0	0.335512702917666	0.343595172401425	0.19359455251664	0.336976451452458	0.137286980712139	0.134599191949406	0.171054649358124	0	0.103422011568319	0.183552939597918	0.0749108777338858	0	0.0937714308172117	0.0846462308273445	0.0692064807751881	0.065092785312219	0.356114446831193	0.257492346152317	0.209069851745544	0.273317877105634	0.414959359792095	0.143256543239787	0.125463505320138	0.180636548385713	0.0865161502955696	0.0617263117888136	0.0549428280521644	0.0792723784518015	0.441047701858927	0.239012252179486	0.122637317595303	0.169001040641572	0.0800484755708636	0	0	0	0.114459384083891	0.041322192881285	0.0466734714794503	0.0263045993744404	0.0951180837975735	0.0273767917554901	0.0315436402653703	0.0567969067969068	0.199232827486443	0	0	0.2	0.328540596048816	0.107962213225371	0	1.11111111111111	0.213763948897816	0	0.032840722495895	0	0.127818010728228	0.0623669689613432	0.0352045917082443	0.0728966698744208
B29L	-0.3306	0.5264	1	671	129.3973	0.0292836346678316	0.0391613396044157	0.0535905667928643	0.0711124381400446	0.12849065004352	0.101334297732176	0.113911442619302	0.165216065867977	0.12787589272207	0.0934875246915816	0.102312772257724	0.148437428168683	0.052689594356261	0.0544836386065246	0.0570229634763549	0.0781302773998528	0.10830391193291	0.0942984639685805	0.118153292567554	0.188640368155888	0.175059057256916	0.1832249594145	0.212511578567609	0.369034233002574	0.157519387006623	0.148440467396914	0.211857096137421	0.357297885032535	0.357680190725488	0.316142130666143	0.313200238949013	0.580296819244265	0.12278362394477	0.0969190363333714	0.106230727727742	0.181571818757372	0.166242915862901	0.134984299043483	0.150766508008225	0.15796344289799	0.204684130684397	0.104555144861966	0.177227275326373	0.225036060102563	0.201238390402532	0.102319726188775	0.110829696930666	0.111986536608744	0.080972139495155	0.052357904091087	0.109583055517227	0.0285714285714286	0.0752228181864086	0.0807498424967414	0.0731297050908552	0.0616669673460977	0.424965105473134	0.312788446371587	0.25390023477723	0.109030748580146	0.0367431661912417	0.0174368048841296	0.187720150417102	0	0.438864480719793	0.338491450487663	0.150686676280629	0.249076251729528	0.115827669744739	0.139215835440807	0.138606271777003	0	0.073505994463896	0.0543736656462869	0	0	0.0750937725683728	0.0937504190046292	0.103404236215896	0.115578384013822	0.399022718161487	0.286093708252769	0.274331430555597	0.387969374169696	0.403273872427969	0.261439600908642	0.165927618123351	0.198169247818774	0.105235729205243	0.0812889712344723	0.0375255921589379	0.0292925413893156	0.322140442123992	0.1958970156132	0.180467302670973	0.166400114345508	0.0373134328358208	0	0	0	0.128828709697313	0.0546289983997539	0.0579851836970593	0.0610628383913882	0.0728333666133458	0.0303127956201945	0.0135574329785514	0.0567969067969068	0.131051009304624	0.116073771912227	0	0	0.202301550242708	0.043859649122807	0	0	0.350933922259592	0	0.090311986863711	0	0.138569615602696	0.0532664130950086	0.0700522978074173	0.0636031974277819
B30B	-0.5351	0.343	1	671	58.7212	0.0179762503948104	0.017106828698305	0.0132377831532276	0.0108186425256675	0.0401794755562032	0.0295428474365245	0.0270717641952781	0.0276519337995812	0.0256657581730017	0.0200478967761709	0.0217068924589144	0.022291885933526	0	0.00969227190328662	0.0116152116848184	0.0209819223306417	0.0241352513512133	0.0464074766400458	0.0267279850102304	0.0223652185330174	0.0462513235660508	0.0254691577762224	0.0311450760064891	0.016240782464326	0.132193121893203	0.10325031227323	0.0883724726687415	0.103106663178572	0.114409672259952	0.0588435221127303	0.0695081761829934	0.10263562488949	0.046784594965796	0.027568532875045	0.02231081084463	0.0294039623497785	0.033531058493998	0.0283932611920066	0.026282561995983	0.0277526576072755	0.0515619979217278	0.0324551799766932	0.0676836436192497	0.0268616842414625	0.0456425612964241	0.024929140529265	0.0153079081075453	0.0372290009025872	0.0775068282770349	0.0535421424687329	0.0181159420289855	0.11013261358089	0.00643988956928661	0.00717190073100781	0.0127350518207625	0.012986777578882	0.0338616973087924	0.0685512905701149	0.0971103779176655	0.132572735120506	0.0249687890137328	0	0	0.178571428571429	0.0361962689251502	0.0801064722879439	0.0215669960057966	0.0560681005541122	0	0.0238663484486874	0.0580720092915214	0	0	0	0	0	0.0490087137815272	0.0556707979556073	0.121625894767404	0.116819100646093	0.0356689045042482	0.0620547613373395	0.0805997932813828	0.0852004854260716	0.0560421331329923	0.0043525571273123	0.146088357796084	0	0.00786663179043092	0.00990393022887142	0	0	0.147886373206799	0.15399475770963	0.276494816406281	0.191923990371312	0	0.256410256410256	0	0	0.0138677082469113	0.00308178132331544	0.0174055238344644	0.00978952520802742	0.0110872727080342	0	0.00754716981132076	0.0436681222707424	0	0	0	0	0	0.131578947368421	0	0	0.0987095138911848	0.057997557997558	0	0	0.0370742425422652	0.0440072722022863	0.0599831866146565	0.0576337838360296
B31B	-0.4506	0.6225	1	671	77.9959	0.00111681929863748	0.00314775086412352	0.00084975822429532	0.00156215395437405	0.0304895872214939	0.0197885180359433	0.0224299242553818	0.0244181619149389	0.0322866695844993	0.0209936896266269	0.0268618554417395	0.0272995520899177	0	0.00866026423709103	0.00578386925369193	0.00517965181038465	0.0382423460486047	0.0138033105596329	0.0209126687238113	0.0151264777012775	0.0342127702286528	0.0226397087351142	0.0235881940096303	0.0569588036875261	0.0584946188689986	0.0300982901526411	0.0422432983064517	0.0343703255307674	0.184079326133969	0.178402851737113	0.144753798929373	0.205416142327741	0.0122475682771461	0.0069655854134593	0.0101450818933689	0.0156779334450057	0.0654914740000834	0.0341810854812321	0.0221847034739148	0.0283809506077743	0.0401924952692771	0.0189842322129274	0.00602522223847366	0.0322589164263369	0.0229040525361848	0.0094335696616223	0.00568648582063021	0.0193240684092604	0.0356808453718566	0.0455487487537954	0.0439958592132505	0	0.00316115481896328	0.00701270787670533	0.00527587086696984	0.0141332619774724	0.0353727783105898	0.0236844820373972	0.060125791035568	0.0722320478961772	0	0	0	0	0.00699131649239274	0.00568017870826336	0.0246392529274128	0.00943396226415094	0.020242914979757	0	0	0	0	0	0	0	0.0253903689010066	0.042805399975018	0.0550057824019159	0.022737806979045	0.121550639270966	0.0722599521105838	0.10596135859273	0.138713411101602	0.15990050948861	0.056760686039515	0.189344516930724	0.1596548004315	0.0116128638441594	0.0331839996056965	0.0293780701697622	0	0.0331924786169687	0.0184224660176404	0.00563539025077486	0.079155672823219	0	0	0	0	0.00795782051670581	0.006993006993007	0.0098564942962253	0.0396848914262636	0.0316131519524151	0.0042114129290377	0.0141823858210077	0	0	0	0	0	0	0.153846153846154	0.2	0	0.0719424460431654	0	0	0	0.0196790201696069	0.0426374615324735	0.0198937777087131	0.0494227416412143
B31C	-0.3974	0.6824	1	671	118.8682	0	0.00126461502964208	0.00026802465826856	0	0.000756247632315958	0.00099017438541564	0.00080090435099024	0.000917714997395598	0.00111776454121699	0.00112990309590621	0.000905231749011983	0.000828366922214781	0	0	0	0.00026337968815845	0	0	0	0	0	0	0.00472313994699734	0.00404108154866704	0	0.00130411035281052	0.00111177928517584	0.000481160515429958	0	0.0270850874240245	0.0168137517396097	0.0285454752624948	0.000181046266373372	0	0.000131215514922484	0.000183503073676484	0	0.00111000111000111	0.000876117049237778	0.00481991929436817	0	0.00211640211640212	0	0	0	0	0	0.00442282176028306	0	0	0	0	0.000998649658025854	0	0	0	0	0	0	0	0	0	0	0	0.00412541254125412	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00552333609500138	0	0.00107642626480086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00158127767235927	0	0.00922509225092252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00528262017960908	0.0125006993398232
B31D	-0.3284	0.6441	1	671	151.1846	0	0.00151906330833808	0.00131053010942926	0.00030778701138812	0.00818410408686875	0.00628781045335058	0.00661089093698661	0.00852207190854499	0.0126874172188202	0.00876061830699212	0.00908113645854783	0.0123926297865916	0	0	0.00530611751644468	0.00325875631405425	0.0156285362235019	0.00328118716166831	0.00583064605041144	0.00315098082693729	0.00429143620064848	0.0148426739235066	0.00542516715108731	0.00845020799646672	0.0060243495507445	0.00383659189311276	0.00759361115175088	0.0129167965835809	0	0.00959779614325069	0.0152436060667717	0.0333793704294165	0.00149361661472885	0.00259386447288773	0.00277529118178016	0.00295229811019474	0.00986989556925362	0.00230170508180273	0.00297927235628337	0.00492415292228103	0	0	0	0	0.00478613847913505	0.0140359919818402	0.0230761131332051	0.00226860254083484	0	0	0	0.0404040404040404	0.00539890230077564	0.00365682675153703	0.00556566145659476	0.00300771734889839	0	0	0	0	0	0	0.354609929078014	0	0.0121384151399023	0.00182448458310527	0.0108132724495381	0.034965034965035	0.0325581859157176	0	0.04	0	0	0	0	0.2	0	0.00690833291699607	0	0	0.00469031622989147	0.0132761284185054	0.00710401146493043	0.00871188550093342	0.0139701631524527	0.00453514739229024	0	0	0.00267952840300108	0.0103122802998096	0	0	0	0	0	0	0	0	0	0	0.00585035163563088	0.00350754121360926	0.00589918311574815	0.0132450331125828	0	0	0	0	0	0	0	0	0	0	0	0	0.201342281879194	0	0	0	0.00721814432132822	0	0	0
B31F	-0.2562	0.8098	1	671	119.9974	0	0	0.00102658191905292	0.000475759275838113	0.0126181950989761	0.00852468312526604	0.00959881700532525	0.00971117125307496	0.0148560917918424	0.00905457976137668	0.00679869812412172	0.00704371149321214	0	0	0.00530817231525264	0.00403632045935387	0.00404858299595142	0.0102828404841384	0.00950112346974436	0.0072772778564354	0.025969271517017	0.0235802130900249	0.0123736332276532	0.00489847328655877	0.0198145606224514	0.012296465615991	0.0162529931763809	0.0173662443313699	0.12873569087981	0.13510540480976	0.0742380261040831	0.140299293311814	0.00415686418540864	0.00413267983901225	0.0147915492423615	0.0165981269355605	0.00373947756923162	0.00246385132149631	0.00237478551284903	0	0.00847098686997036	0	0.010777649142597	0.0111355522295691	0.00286375352356739	0.0196461121049674	0.00227293401998163	0	0.00892857142857142	0	0	0	0.00274559947163674	0.00676743877679763	0.00258297817383444	0.0036998845283057	0	0	0	0	0	0	0	0	0.015047286099789	0.00251762336354482	0.0308467367290896	0	0.0323886639676114	0.0247831474597274	0	0	0	0	0	0	0.0244358180699717	0.0209980849429706	0.0133226828554628	0.02341662896572	0.0533360545508911	0.0376197805180345	0.0125535479095709	0.0532123648722145	0.00434216239687364	0	0.0611999704229091	0	0.00598856688127972	0	0.0149107493854403	0	0.0141880551385101	0.0146504099226193	0	0	0	0	0	0	0.00814501664208639	0.00891112993067213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0222831955868325	0.0337846514218347	0.0189625107404846	0.0276344056851235
B32B	-0.2253	0.4271	1	671	197.3746	0.106379207924159	0.090069992649296	0.216178050969659	0.347446652116803	0.221689425682414	0.168803599988969	0.22560787923895	0.33946867950448	0.22925011899055	0.177131448534252	0.207856305114533	0.28693915640635	0.117508524145154	0.0907203107508958	0.193732072090338	0.222514994817804	0.166046558550568	0.158079703657155	0.221702992941353	0.296450273593752	0.297943880622088	0.210998863520851	0.30385760277188	0.572440258814053	0.265683708550967	0.192083425813627	0.2966799103029	0.427407242186765	0.237395625179554	0.230303642300702	0.271375055965691	0.479260264406653	0.23820124504455	0.179155030005974	0.282744510482491	0.544337052059018	0.160627568499758	0.148362809609061	0.158674086199744	0.217080478577314	0.119343464349703	0.0875867440308824	0.186402164794198	0.229972505998345	0.310577348619306	0.218304324820722	0.203213698897677	0.141580690463299	0.176272462054707	0.149468283667291	0.0708282491958387	0.125837164593584	0.252982422493533	0.186434456317681	0.100209767476081	0.0959145827424924	0.289198860689846	0.10372761969487	0.11355807367088	0.0979266309467538	0.0886473468614216	0.0169180348469015	0.159694168285917	0.166666666666667	0.877144917161038	0.545572469685622	0.493837381727369	0.610355851673706	0.631154445118951	0.213956421802236	0.0565987960764564	0.0490196078431372	0.165008648521066	0.144653276318549	0	0	0.228962890792041	0.238261251620461	0.190211475156642	0.209528474242362	0.382041795961461	0.250877047020571	0.207666150955256	0.360411738558984	0.610714101283395	0.354764672983043	0.309115412077202	0.412093583130737	0.113991867492314	0.135312357215779	0.0714276578145194	0.116575849860734	0.750582747664716	0.373473048241009	0.23066565313081	0.155602601415869	0.177956371986223	0	0	0	0.110160882612057	0.089148390307909	0.043167666847393	0.0689472103366146	0.153154385454619	0.075776539643456	0.048061469870029	0.0462962962962964	0.223042283387111	0.190585289575632	0	0	0.417200176530515	0.139863547758285	0	0	0.258566699824189	0.255177244988017	0.387594907750323	0	0.466346986953299	0.17261078140979	0.140566722605732	0.112409754681684
B33Y	0.0601	-0.025	1	671	107.5779	0.00451335573891963	0.00884632672825328	0.00595263752545289	0.0369866855088894	0.0384671513673995	0.047772789320954	0.049274054603568	0.15882947312468	0.0600035678557865	0.0701870387924734	0.0687736126311112	0.203966666619153	0	0.00482703137570394	0.00899709017125423	0.0588528656742633	0.0463220738722047	0.0455036459329582	0.0597881556279357	0.19779499948049	0.00615944706771615	0.0306325584521196	0.0287544967677453	0.142432727977974	0.0261830711052318	0.0609668082560206	0.0595857391228	0.225581149865165	0.00681663258350374	0.0177037567084079	0.0603585456241454	0.206264199709452	0.00685694654708945	0.0112632538483249	0.0147043422516071	0.0989736083096695	0.0255491563323035	0.0250103468386788	0.0362190230812405	0.0947385339670984	0.0487359301116602	0.0533236888064264	0.0672050922645071	0.193998324008687	0.220230074593192	0.0428554349541306	0.0377696887992925	0.0380612907665011	0.14732889781141	0.0151938014313091	0	0	0.135098238604466	0.04255515463161	0.00415920896500203	0.00384851099576686	0.0801297295214199	0.143047813701472	0.182113941678708	0.109783897990956	0.203632024649322	0.0516813012183974	0.0694574133398458	0	0.218837213467315	0.104963258318358	0.0963156792162239	0	0.125974823842122	0.0148698884758364	0	0	0.0889871849486966	0	0	0	0.118944685589027	0.0484946864019922	0.0527125995243302	0.00971958730736246	0.126572794372029	0.056753290717295	0.0860799519766438	0.0924702156590986	0.477116114054615	0.023254330484448	0.0075075075075075	0	0.07887074181854	0.0807961325994579	0.130219443783029	0.136639442598745	0.20086289005457	0.0460800852953147	0.0180226288122327	0.0229885057471264	0	0.263157894736842	0	0	0.282743431507528	0.105461111372793	0.135933265608851	0.0980502732962284	0.0373506318978548	0.00632559202907718	0.00732735247126092	0	0.0804778554778555	0	0	0	0.128502769631802	0	0.136986301369863	0	0.381475512933751	0.0912198912198912	0	0	0.0601406036054151	0.00554938956714762	0.0073819377749257	0
B41B	1.117	-0.136	3	671	62.5637	0	0	0	0	0.000548146708156571	8.17042843033269e-05	7.26286056432952e-05	6.26063361082072e-05	0.000206417505353111	0.00014238060369376	3.22559834849362e-05	7.0802204284972e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016	0	0	0.000560695262125034	0	0.000123420221169036	0.000183503073676484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000510894832298772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00622277535780958	0	0	0	0	0	0	0	0	0	0	0	0.0693391625239456	0	0	0	0	0	0	0	0.0276956185266461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B41C	0.085	-0.008	1	671	61.572	0.00111681929863748	0.00443044499798086	0.00303779740933723	0.00043800096360212	0.0514255445194563	0.0193053973169378	0.0113182109663602	0.00397081415382366	0.0250247919066536	0.0122372944267421	0.00927465549513801	0.00220470147388665	0.0443009240953092	0.00207865500091745	0.00119896984096416	0.00366022512074433	0.0173180050882606	0.00545890449688937	0.00601767482493615	0.00713843984644037	0.0063579913312207	0	0.00058830450641252	0.000972809961574006	0.114464225454982	0.04798523132843	0.0176531656212846	0.0113537663042441	0.0353413897510251	0	0.0034447123665174	0	0.108455090602761	0.0322448549690352	0.0192843253568352	0.00848158551272038	0.0664899369176897	0.0287072507570257	0.00949488159985277	0	0	0	0	0	0.00818507896464301	0.0172696196368062	0.0167891769114317	0.00545992215149384	0	0	0	0.026595744680851	0.00238703044008517	0.00031041440322831	0.0010496964853511	0	0	0	0	0.0949566693469132	0	0	0	0	0.103797173235432	0.199281578814214	0.624101950471995	1.2758721860537	0.0344013614155794	0.0148698884758364	0	0	0	0	0	0	0	0.00223372898980992	0.00214845848103986	0.00370096225018504	0.00522609812835733	0.00752375444007042	0.00156502770114912	0.0244660424237425	0	0.00418848167539268	0	0	0	0.00167757087736957	0	0	0.00344530577088716	0.00367376928728876	0.0321862707494696	0.0693391625239456	0	0	0	0	0.00060707239338291	0.0770115506846529	0.0860977362070586	0.234223159869651	0	0	0	0	0	0	0	0	0	0.111111111111111	0	0	0	0	0	0	0	0	0	0.0060938452163315
B41D	0.4272	0.3065	1	671	64.4922	0	0	0	0	0.000240090887303701	1.54095076662301e-05	0.000267787314361315	0.000147196764287639	0.000232693426410704	0	8.76193521909312e-05	8.39212843001152e-05	0	0	0	0.000414612062974432	0	0	0	0	0	0	0	0	0	0.0002720533224512	0	0	0	0	0.0050754105786509	0	0.000560695262125034	0	0.000426786664226856	0.000438922382200486	0	0	0.00194343395391286	0	0	0	0	0	0	0.00305657908089174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00540609008461265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B41F	0.4683	0.5742	1	671	34.5412	0.00886476358370662	0.018653127944348	0.0205401624374484	0.0125666006543044	0.114774865006834	0.0540870101761577	0.0450365896237566	0.0307209687917034	0.0467041988668143	0.0229659965172658	0.0331211509745243	0.0193277831683327	0.0297619047619048	0.0334090392638981	0.0191088697731223	0.0228654459789587	0.0328555730923427	0.0146992769690341	0.0319674285810236	0.0376135542420662	0.105187543949932	0.095874167866479	0.0379813513202384	0.021522594671619	0.827576768055362	0.430434321073058	0.171114476910129	0.121358306417114	0.248804688864632	0.211371123616165	0.114955397953916	0.0984097653374937	0.108540180421231	0.0309093808275739	0.0529309112681665	0.0446541947647847	0.0606837414572872	0.0251500298557036	0.0194985991325508	0.00290427647640257	0.144882378866133	0.0928188426973851	0.0396101742480293	0.0142097459544271	0.0892610310471786	0.0752422273762541	0.0595599382841292	0.117035577561855	0	0	0	0	0.00786991659906378	0.0119244071163223	0.0164154902389739	0.0210442422010618	0.0246064755666504	0.081287560300297	0.0593473868448522	0.318992819101566	0.0249687890137328	0	0	0	0.0294834941339645	0.015287703677854	0.00727802037845706	0.109329873480817	0.136090939617057	0.0803470823610828	0.0442477876106194	0	0	0	0	0	0.0132700096473591	0.0179810200026848	0.0274219059991195	0.082671379323938	0.128395493936206	0.191939462837173	0.225015154719431	0.425771306253801	0.0545072323809262	0.134350483340769	0.0665440849899626	0.225177304964539	0.0381907600347366	0.0115505300401752	0.00552333609500138	0	0.0602731804370948	0.011589850650331	0	0.0263852242744064	0	0	0	0	0.0651758187245461	0.0783055485728306	0.058138199008146	0.0786079146483187	0	0.00484251380803105	0.0101223112610713	0	0	0	0	0	0	0	0	0	0.0344827586206896	0	0	0	0	0.0098237580030567	0.0343202915764354	0.0172012678376025
B41G	0.2299	0.7756	1	671	80.6865	0	0	0	0.00010779637265206	0.000501170360780406	9.25682846108724e-05	9.86600926985873e-05	0.000100432921475452	0.000455254184168097	4.2357446015435e-05	0.000118744109380643	6.012973179327e-05	0	0	0	0.000169333672000678	0	0	0	0	0.0019105846388995	0	0	0.000781494216942794	0.00254118950809301	0.000717772035601492	0.000795639639896812	0.000131445772046742	0	0	0	0.002103491796382	0	0.000188033545184461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00055746021127742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0041407867494824	0	0	0	0	0	0	0	0.0277777777777778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B41J	0.7371	0.3292	1	671	24.9279	0.887109506519255	0.648267870441356	0.142795806285243	0.0503034428611684	0.945623402154814	0.914627252748678	0.669190531791145	0.473402382339327	0.572338722996341	0.356800369448265	0.300402075779474	0.198025156506457	0.258310166502257	0.148134667484088	0.174501127228794	0.0801507045765944	0.38818401501623	0.286110028547645	0.29147321563435	0.214518629220796	0.17300178459897	0.0885782702853079	0.104825871172695	0.0521504259304197	0.134256382949071	0.10665013818274	0.154457061033059	0.161287028172584	0.44836573174063	0.461192375591797	0.318622878017796	0.441752096569829	2.12627851352345	2.62142727327001	2.74134004651312	2.18565500305856	0.163409218695841	0.114419922265956	0.0698191203809551	0.0115604012355049	13.500402451222	16.8875611385441	0.914555449172697	0.00884426227888288	0.770421028888887	0.569645448697628	0.532074434335119	0.418931855416606	0	0	0	0	0.064860093379306	0.148055598776157	0.32976765854512	0.55638455049654	0.00193798449612403	0.0154679040989946	0.0679116683797125	0.136644917404588	0	0	0	0.43010752688172	0.379399828071308	0.450075486053202	0.513899003923954	2.43277416451896	0.0266830870279146	0.060790273556231	0.0696864111498258	0	0.0129533678756477	0.131018670160498	0	0	0.0923854660805922	0.134473686151036	0.0866896303970757	0.159402140604702	0.253008119076812	0.158549039214226	0.0669437811139959	0.130117302913388	0.629125474694956	1.64784846295009	1.09068470108502	0.486572418100267	0.0309023355634149	0.524877497243073	0.492271416522754	0.474657324840005	0.0970778114875669	0.106921857610317	0.0269766642065039	0.288464947660717	0.149253731343284	1.47869674185464	0	0	0.638853633681825	0.584669013729464	0.383201787329873	0.471664476900046	0.0223513189914891	0.0229434166682922	0.0313533833887684	0	0.0505050505050506	0	0	0	0	0.550091074681238	0	0	0.284604127769087	0.0246913580246914	0	0	0.0257671455398897	0.00996818589763968	0.01250898299752	0.0115740740740741
